TechnicalCondition,PassportAgeYears,ResourceType,WaterType,HasFauna,RequiresAttention
4,11.63,0,1,1,True
1,1.38,2,1,0,True
3,13.12,1,1,1,True
4,2.83,1,0,1,True
5,6.91,2,1,0,True
3,9.87,0,1,1,True
1,12.48,0,0,0,True
2,14.30,1,0,1,True
1,11.91,1,0,0,True
1,4.18,2,0,1,True
1,3.78,0,1,0,True
5,10.88,0,0,1,True
2,6.29,2,1,0,True
2,11.24,1,1,1,True
3,5.89,1,0,1,True
2,0.39,0,0,0,True
4,6.27,2,1,0,True
4,1.06,0,1,1,True
2,5.60,0,0,1,True
3,1.38,1,1,0,True
1,10.14,0,1,1,True
3,3.10,0,1,1,True
5,7.26,1,1,0,True
1,8.70,1,0,1,True
2,1.97,0,0,1,True
3,13.25,0,0,1,True
1,10.29,0,1,0,True
3,6.60,1,0,0,True
3,13.56,2,1,1,True
1,14.90,2,1,1,True
2,14.53,1,1,0,True
4,12.89,2,1,1,True
3,6.05,0,0,1,True
5,13.32,2,1,0,True
3,11.45,0,0,0,True
5,5.15,2,1,0,True
1,8.54,0,0,1,True
4,12.58,1,0,0,True
4,14.20,1,0,1,True
4,6.49,2,1,0,True
5,6.90,2,1,1,True
4,12.37,0,1,0,True
2,6.63,0,1,0,True
3,3.48,1,1,1,True
2,10.04,1,0,1,True
3,4.16,0,1,0,True
3,11.29,0,0,0,True
2,0.44,2,0,0,True
4,0.53,0,1,0,False
1,5.79,2,1,0,True
4,10.12,2,0,0,True
5,8.22,0,0,0,True
5,3.57,2,1,0,True
2,14.92,1,0,0,True
4,11.04,2,1,1,True
2,12.57,0,0,0,True
4,0.30,2,0,0,True
2,6.97,2,1,1,True
3,4.28,0,0,0,True
2,8.69,0,0,1,True
5,1.60,2,1,1,True
2,12.01,2,1,0,True
4,3.84,1,0,1,True
5,1.09,2,1,0,True
5,14.69,1,1,1,True
3,8.34,1,1,0,True
3,6.45,1,1,0,True
2,8.57,0,1,1,True
5,2.51,2,0,0,True
3,0.03,2,1,0,True
5,7.19,2,1,0,True
5,1.47,0,0,1,False
2,6.32,2,1,1,True
2,2.14,0,0,1,True
1,3.94,1,1,0,True
3,14.43,1,1,1,True
1,7.41,0,0,1,True
1,12.03,1,1,1,True
5,7.60,1,0,0,True
3,8.68,1,0,1,True
1,14.31,2,1,1,True
5,9.36,2,1,1,True
3,11.50,0,1,0,True
1,7.15,0,1,0,True
4,7.84,1,1,0,True
2,11.56,2,0,0,True
3,1.10,0,1,1,True
5,14.58,1,0,0,True
4,11.81,0,1,0,True
4,5.67,2,0,0,True
1,4.37,1,1,1,True
2,7.20,1,0,0,True
5,3.94,2,0,1,True
5,3.74,0,0,1,False
4,8.61,1,0,0,True
1,2.65,2,0,1,True
5,4.37,1,1,0,False
1,7.59,1,0,1,True
3,11.97,1,1,0,True
1,0.28,1,0,1,True
3,14.31,0,1,0,True
3,9.93,1,0,0,True
4,7.15,0,0,1,True
4,10.05,2,1,1,True
3,5.98,2,1,0,True
1,12.03,1,0,0,True
5,8.71,1,1,1,True
3,3.06,1,1,1,True
5,0.41,0,0,0,False
2,10.85,0,1,0,True
2,9.66,1,1,0,True
1,6.85,1,0,0,True
5,3.53,2,1,0,True
5,6.77,1,1,1,True
4,0.07,1,0,1,False
1,1.18,1,1,0,True
4,12.11,2,0,1,True
3,12.77,2,1,0,True
2,11.26,1,0,1,True
2,6.31,2,0,1,True
4,12.97,1,0,0,True
5,0.86,2,1,1,True
4,7.12,1,1,0,True
2,13.97,2,1,0,True
5,7.89,0,1,1,True
2,2.05,2,1,1,True
1,4.82,2,1,1,True
1,5.23,2,1,1,True
1,4.82,0,1,0,True
3,4.41,2,0,0,True
5,1.80,1,0,1,False
4,3.02,2,1,1,True
1,8.30,0,1,0,True
3,0.13,2,1,1,True
5,8.82,2,1,0,True
1,12.85,0,0,1,True
4,0.95,2,0,0,True
3,6.03,1,0,1,True
5,8.70,2,0,1,True
4,3.79,1,0,0,True
5,11.29,0,1,1,True
5,12.34,2,0,0,True
5,6.44,2,0,0,True
5,11.93,0,0,1,True
2,14.78,0,1,1,True
2,7.87,2,1,0,True
3,12.28,2,1,0,True
5,10.03,1,1,0,True
3,6.55,0,0,0,True
5,9.98,2,1,0,True
5,2.48,0,0,1,False
3,1.37,0,0,1,True
3,4.32,2,0,0,True
1,11.79,2,1,0,True
3,3.64,0,0,1,True
4,13.91,1,0,1,True
3,7.72,2,1,0,True
1,3.57,1,1,1,True
4,8.87,0,1,0,True
5,2.18,2,1,1,True
3,0.99,0,1,1,True
5,1.33,1,1,1,True
3,7.67,2,1,1,True
3,11.54,1,0,1,True
1,1.84,1,1,1,True
1,9.86,1,0,0,True
5,2.31,1,1,1,True
2,12.35,2,0,0,True
5,3.31,1,1,0,False
1,3.22,0,1,1,True
2,14.82,1,0,1,True
2,7.10,0,1,1,True
3,12.38,0,1,1,True
3,10.92,0,1,0,True
1,3.91,1,0,1,True
4,0.42,1,0,0,False
1,3.27,0,1,0,True
3,2.11,1,1,0,True
1,2.38,1,0,0,True
2,8.23,2,0,0,True
4,11.82,1,0,0,True
1,3.19,1,0,1,True
5,11.29,1,1,0,True
4,2.88,2,1,0,True
4,4.23,1,0,1,True
5,12.05,0,0,1,True
1,3.73,0,1,1,True
1,13.16,0,1,0,True
3,12.45,1,1,1,True
4,13.61,1,1,1,True
1,10.07,1,0,0,True
3,7.10,2,0,1,True
5,11.21,1,1,1,True
3,14.96,2,1,0,True
3,13.20,0,0,1,True
5,3.43,1,0,1,False
4,11.04,1,0,0,True
5,3.96,0,0,0,False
3,13.49,0,1,0,True
5,2.32,1,0,1,False
5,3.76,2,1,0,True
2,6.43,2,0,1,True
5,6.40,2,1,1,True
4,2.74,2,1,1,True
5,14.37,2,1,0,True
3,6.15,2,1,0,True
2,2.02,0,0,0,True
5,1.37,2,0,0,True
4,2.38,0,1,1,True
4,4.41,1,1,1,True
2,5.00,2,0,1,True
1,0.11,0,1,0,True
4,10.38,0,1,1,True
5,9.46,2,0,0,True
4,7.85,2,0,0,True
3,7.89,0,1,1,True
4,14.46,0,0,0,True
4,12.66,2,0,0,True
3,12.15,2,1,1,True
2,2.26,0,1,0,True
5,11.97,2,0,0,True
4,14.34,2,0,0,True
3,9.51,1,1,0,True
3,4.38,1,1,1,True
2,11.64,2,1,0,True
4,0.77,1,1,1,True
1,7.69,1,1,1,True
5,2.44,1,0,0,False
5,5.27,1,1,0,True
1,0.62,0,0,1,True
2,10.29,1,0,1,True
1,11.95,0,0,1,True
5,12.17,1,0,1,True
4,2.14,1,1,0,True
5,12.82,2,0,1,True
2,10.53,1,1,1,True
4,7.91,1,0,0,True
1,10.13,1,1,1,True
3,14.45,0,0,1,True
1,10.92,1,0,1,True
2,7.84,0,1,1,True
2,4.50,0,1,0,True
1,6.01,0,0,0,True
3,3.00,0,1,1,True
2,12.00,0,1,1,True
3,4.61,2,1,0,True
2,6.39,2,0,0,True
1,14.04,1,1,0,True
4,11.18,0,0,1,True
5,9.21,1,0,0,True
1,7.62,1,0,0,True
2,9.88,0,0,0,True
4,1.35,2,1,1,True
1,4.41,1,1,0,True
3,5.69,1,1,1,True
1,13.26,0,1,0,True
5,8.60,2,1,1,True
1,3.61,2,0,0,True
3,3.18,0,0,0,True
3,4.51,1,1,1,True
4,10.65,2,1,0,True
5,12.35,2,0,1,True
2,9.67,1,1,1,True
2,3.29,2,1,0,True
3,8.77,2,1,0,True
3,0.60,1,0,1,True
4,4.32,2,1,0,True
1,6.27,1,1,0,True
3,11.25,1,0,1,True
5,14.79,1,0,0,True
3,1.15,1,1,1,True
2,1.43,2,1,0,True
1,10.53,2,0,1,True
1,7.97,1,0,0,True
3,14.87,1,1,0,True
2,2.93,0,1,0,True
1,6.96,2,1,1,True
4,10.63,1,0,0,True
5,8.04,1,1,0,True
3,5.66,1,0,0,True
2,7.48,2,1,0,True
2,1.55,2,1,0,True
5,6.05,2,0,0,True
5,6.82,1,1,0,True
3,6.86,2,0,0,True
4,14.41,1,0,0,True
2,13.50,0,1,1,True
1,2.11,0,0,1,True
4,4.60,0,1,0,True
1,9.96,1,1,0,True
1,14.64,1,0,0,True
4,10.80,0,1,1,True
3,2.21,2,0,0,True
3,2.53,1,1,1,True
3,11.17,2,1,0,True
4,5.79,1,0,1,True
4,1.58,0,0,1,True
1,13.14,1,1,0,True
5,9.85,0,0,1,True
3,6.61,0,0,0,True
3,14.36,1,0,0,True
5,1.30,1,0,1,False
5,5.70,1,0,1,True
4,14.65,0,1,1,True
3,3.09,2,0,1,True
3,3.17,1,1,1,True
4,10.40,2,0,1,True
3,12.65,2,1,1,True
4,3.63,2,1,1,True
5,13.59,0,0,1,True
3,10.57,0,1,1,True
4,1.54,2,1,1,True
1,9.37,0,1,0,True
3,9.38,1,1,1,True
2,13.88,1,0,1,True
3,10.41,2,1,0,True
1,14.83,0,0,0,True
2,10.50,2,1,0,True
1,0.26,2,0,0,True
2,13.06,0,1,0,True
1,8.72,1,0,0,True
1,5.74,0,0,1,True
5,1.28,1,0,0,False
5,10.16,1,0,1,True
5,8.22,0,1,0,True
5,8.96,2,1,0,True
1,1.91,0,1,1,True
5,12.48,0,1,0,True
4,4.07,1,0,1,True
1,10.44,1,1,0,True
3,6.91,0,1,1,True
2,3.63,1,1,1,True
3,14.97,0,1,0,True
3,3.66,1,1,1,True
1,8.96,2,0,0,True
5,8.62,2,0,0,True
5,7.09,0,1,0,True
4,12.54,1,0,1,True
2,9.48,1,1,0,True
3,10.82,1,1,0,True
2,12.91,2,1,1,True
3,1.95,1,0,1,True
4,9.38,2,0,0,True
4,13.51,2,0,0,True
2,6.36,1,1,1,True
3,0.39,0,0,1,True
1,12.79,2,1,1,True
5,4.44,0,0,1,False
1,1.91,1,0,0,True
5,14.04,2,0,0,True
5,10.83,0,0,0,True
4,6.03,2,0,0,True
2,11.57,0,0,0,True
4,13.55,2,0,1,True
1,3.28,2,1,0,True
4,1.60,1,0,0,True
2,13.91,2,1,1,True
3,11.51,2,0,0,True
2,8.54,1,1,0,True
5,9.81,0,0,0,True
4,2.74,2,0,1,True
5,12.95,1,0,0,True
5,1.51,0,0,1,False
5,10.31,0,0,0,True
1,11.34,2,1,1,True
5,14.60,2,1,1,True
2,3.33,0,1,0,True
5,4.52,1,0,0,False
2,6.49,2,0,0,True
1,4.78,2,0,0,True
2,1.95,0,0,0,True
3,4.34,0,1,0,True
4,2.56,0,1,1,True
2,0.41,2,1,0,True
3,7.36,1,1,1,True
3,2.95,0,0,0,True
5,10.92,0,0,1,True
1,10.96,1,0,1,True
1,5.13,2,0,1,True
2,12.73,2,0,1,True
3,14.65,2,1,0,True
2,8.48,2,1,1,True
5,14.07,1,1,0,True
4,1.76,2,0,0,True
5,8.40,1,0,1,True
3,11.66,0,0,1,True
5,6.16,1,1,0,True
3,1.60,1,1,0,True
4,3.27,1,0,0,True
5,4.50,1,1,1,True
3,2.85,1,0,0,True
4,5.73,0,1,0,True
1,3.16,2,1,1,True
4,12.72,1,1,1,True
1,6.74,0,1,1,True
1,5.14,1,0,0,True
3,3.70,2,0,0,True
4,11.92,0,0,0,True
3,3.09,1,0,1,True
1,13.44,1,1,0,True
4,12.73,2,1,1,True
3,13.27,0,0,0,True
4,2.85,1,1,1,True
3,13.18,1,0,0,True
1,0.19,1,1,1,True
2,8.52,0,1,1,True
5,3.24,0,0,1,False
1,5.45,0,0,0,True
3,9.64,0,1,0,True
4,9.70,1,1,1,True
2,13.09,2,1,1,True
2,14.79,1,0,1,True
4,0.51,0,0,1,True
2,0.29,1,1,0,True
1,5.48,0,1,0,True
5,7.26,2,0,0,True
2,2.41,1,0,1,True
2,6.44,0,1,0,True
1,6.94,2,1,0,True
1,10.53,2,1,1,True
3,5.38,2,0,0,True
5,2.56,2,0,1,True
3,14.05,1,0,0,True
2,8.22,0,1,1,True
3,7.20,0,0,0,True
2,9.63,0,0,1,True
3,14.25,1,0,1,True
3,14.86,1,1,0,True
1,13.81,1,1,0,True
2,9.44,1,0,1,True
4,10.54,2,0,1,True
3,3.59,2,0,1,True
2,2.47,2,1,0,True
1,8.17,1,0,0,True
1,3.25,0,1,1,True
5,4.22,2,1,0,True
2,2.14,0,0,0,True
2,1.00,0,0,1,True
3,5.82,0,1,0,True
1,10.32,1,0,0,True
1,8.35,1,1,0,True
2,7.71,2,1,1,True
4,10.65,0,1,1,True
1,0.03,1,1,1,True
5,2.87,0,1,1,True
2,14.89,2,0,0,True
3,8.32,2,1,1,True
2,6.86,2,0,1,True
2,10.05,2,1,0,True
1,0.88,0,1,1,True
2,11.47,2,0,1,True
2,6.28,1,0,0,True
1,2.50,0,0,1,True
4,12.57,1,1,0,True
4,8.98,2,1,0,True
4,7.09,2,1,1,True
2,1.61,2,0,1,True
1,12.04,1,1,1,True
1,11.08,1,1,0,True
4,10.42,1,1,1,True
5,11.41,0,0,1,True
3,6.89,1,0,0,True
2,8.21,0,1,0,True
2,2.04,0,1,1,True
4,12.76,0,1,0,True
3,5.43,1,1,0,True
2,14.75,0,0,0,True
3,10.36,1,0,1,True
5,10.72,0,1,1,True
5,0.69,0,1,0,False
3,6.25,1,0,1,True
5,9.24,0,1,1,True
2,5.29,2,0,0,True
5,11.68,0,0,0,True
4,11.05,2,0,1,True
5,7.97,1,0,1,True
4,2.31,2,1,0,True
3,13.91,2,1,0,True
3,14.06,2,0,1,True
3,0.06,0,0,1,True
5,11.13,2,1,0,True
5,0.16,2,0,0,False
5,0.81,2,0,1,True
2,0.18,0,1,1,True
3,7.47,2,0,1,True
3,7.08,1,1,1,True
1,7.66,2,1,1,True
3,4.17,1,1,0,True
5,4.65,0,0,1,False
4,5.02,0,0,1,True
3,11.42,0,0,1,True
3,0.14,0,0,0,True
2,9.91,0,1,0,True
2,9.47,0,0,0,True
3,6.30,2,1,0,True
2,14.29,2,0,0,True
2,3.72,1,1,0,True
3,8.46,0,1,1,True
3,12.38,0,1,1,True
3,7.40,1,1,1,True
2,9.65,2,1,0,True
3,1.08,1,1,1,True
5,11.33,1,1,0,True
2,12.01,2,1,0,True
3,10.81,0,1,1,True
4,9.15,1,0,0,True
4,14.12,1,1,0,True
4,9.87,0,0,1,True
3,13.30,0,1,0,True
3,10.19,0,0,0,True
1,7.33,0,1,0,True
2,7.72,1,1,0,True
1,5.94,1,0,1,True
1,3.05,2,1,0,True
4,9.63,1,1,1,True
2,2.72,2,0,1,True
2,13.59,1,0,1,True
4,11.78,2,1,1,True
2,7.57,2,1,0,True
2,1.74,0,0,0,True
4,10.72,2,1,0,True
4,11.57,1,1,1,True
2,0.47,1,1,0,True
1,1.56,2,0,0,True
5,10.21,2,1,1,True
4,13.69,2,1,0,True
3,10.06,0,0,1,True
2,6.86,2,1,0,True
4,9.19,2,0,0,True
5,3.46,1,0,0,False
5,1.06,2,1,0,True
2,9.05,1,0,0,True
2,14.28,0,1,0,True
3,1.80,1,1,0,True
1,3.27,1,1,1,True
4,14.97,1,1,0,True
2,8.65,0,1,0,True
4,5.20,1,0,0,True
4,4.56,0,0,0,True
3,2.77,2,0,1,True
2,5.82,2,0,1,True
1,12.23,2,1,0,True
4,7.42,1,1,0,True
5,14.98,0,0,0,True
1,4.53,2,1,0,True
4,12.95,2,0,1,True
5,4.79,2,0,1,True
4,0.54,0,1,1,True
2,11.12,0,0,1,True
5,4.52,0,0,0,False
2,8.30,2,1,1,True
4,5.18,2,1,1,True
5,11.56,0,1,0,True
3,7.95,1,0,0,True
5,6.71,1,0,0,True
5,8.92,0,1,1,True
3,12.63,0,1,1,True
4,12.49,2,0,0,True
4,1.03,2,0,1,True
4,11.99,0,0,1,True
1,9.63,2,0,1,True
4,5.00,2,1,0,True
1,13.27,1,0,1,True
2,6.91,0,1,0,True
3,12.02,2,0,1,True
1,2.95,2,1,1,True
3,3.27,0,1,1,True
5,12.59,2,0,0,True
1,10.69,0,1,1,True
2,6.71,0,1,0,True
3,3.41,1,1,1,True
4,5.21,1,0,0,True
2,9.22,2,0,1,True
3,14.21,2,1,0,True
1,1.36,0,0,0,True
1,14.55,0,0,0,True
3,3.15,0,1,1,True
3,9.13,0,1,1,True
5,4.21,2,1,0,True
1,8.74,2,0,1,True
5,4.74,0,0,0,False
2,12.60,0,0,1,True
3,10.52,0,1,0,True
5,8.54,1,1,1,True
2,6.19,2,0,0,True
4,2.44,1,0,1,True
4,4.64,0,1,0,True
1,9.12,2,0,0,True
5,1.71,0,0,0,False
2,14.84,2,0,1,True
4,5.55,1,0,1,True
5,2.84,2,1,0,True
3,2.92,1,1,1,True
2,1.84,1,1,0,True
3,8.93,2,1,0,True
4,9.62,1,0,0,True
2,9.55,0,0,0,True
4,5.09,2,0,1,True
3,12.15,0,1,1,True
4,0.79,1,0,0,True
4,5.01,0,1,1,True
3,5.10,0,1,0,True
5,14.63,2,0,1,True
2,0.76,0,0,1,True
4,12.26,2,1,1,True
3,12.63,1,0,1,True
4,13.93,1,0,1,True
1,13.83,1,0,0,True
1,2.66,0,1,0,True
5,3.74,1,1,1,True
4,14.55,2,0,0,True
3,10.41,1,1,1,True
2,3.37,0,1,0,True
4,7.96,2,0,1,True
5,11.56,2,1,0,True
4,12.03,2,0,0,True
3,1.95,1,0,1,True
3,2.95,1,0,0,True
4,14.12,2,0,0,True
2,9.56,1,0,0,True
4,13.02,1,1,0,True
1,0.66,2,0,0,True
2,6.45,2,0,1,True
5,11.13,1,1,1,True
3,4.62,1,0,1,True
3,0.85,2,0,1,True
5,6.76,0,1,0,True
5,6.42,1,1,1,True
4,14.05,2,0,0,True
1,11.53,0,0,1,True
3,8.46,0,0,1,True
1,2.99,2,1,0,True
2,6.88,1,0,1,True
5,8.49,1,1,1,True
4,7.11,1,1,0,True
5,13.38,2,0,0,True
1,12.39,1,0,1,True
5,10.07,1,1,1,True
4,14.22,2,1,0,True
3,11.37,2,0,0,True
4,8.14,0,0,0,True
2,3.37,1,0,1,True
5,13.56,2,1,1,True
3,2.07,2,1,1,True
5,2.98,2,1,1,True
5,14.59,1,0,0,True
4,14.17,1,1,0,True
3,10.62,2,1,1,True
1,13.00,0,1,1,True
3,0.71,2,1,0,True
5,7.48,1,0,0,True
4,10.22,2,1,1,True
4,9.38,2,0,0,True
1,0.85,1,1,1,True
2,3.94,0,0,1,True
3,11.17,2,1,0,True
5,7.73,1,0,0,True
3,5.88,2,0,1,True
2,1.93,2,1,1,True
3,5.09,2,1,1,True
4,6.00,0,1,0,True
5,1.26,1,0,1,False
4,2.58,2,0,1,True
5,12.85,1,0,1,True
2,12.73,0,1,0,True
1,0.36,2,1,0,True
1,0.98,0,1,0,True
3,4.03,1,0,1,True
2,2.72,1,0,1,True
4,7.07,1,1,0,True
2,3.15,0,1,0,True
5,2.25,2,1,0,True
2,3.50,1,1,1,True
5,1.13,2,0,0,True
2,9.98,0,1,1,True
2,6.53,2,1,0,True
4,8.67,0,1,0,True
4,4.90,2,1,0,True
3,1.80,2,0,1,True
3,11.55,2,0,1,True
3,3.05,0,0,1,True
1,9.35,2,0,1,True
2,14.90,2,0,1,True
5,11.35,1,0,0,True
1,4.06,2,1,0,True
3,8.98,2,1,0,True
3,10.13,1,1,1,True
5,6.08,1,1,1,True
2,6.10,0,1,0,True
5,0.67,0,1,1,False
1,3.96,1,0,1,True
2,8.59,1,1,1,True
3,0.49,0,0,1,True
2,8.73,1,0,0,True
4,11.73,1,0,1,True
1,14.76,2,0,1,True
5,11.20,2,0,0,True
1,8.90,2,1,0,True
4,10.95,1,0,0,True
4,13.78,2,1,0,True
4,1.03,1,0,1,True
2,3.10,0,1,0,True
1,1.09,0,1,0,True
5,10.60,1,0,1,True
5,12.45,2,0,0,True
3,2.51,0,1,1,True
3,1.26,2,0,1,True
1,9.85,1,1,0,True
1,3.43,2,0,1,True
2,6.92,1,0,0,True
5,12.77,2,0,1,True
3,3.77,1,1,0,True
5,11.54,0,1,0,True
4,3.37,2,1,0,True
1,5.96,0,0,0,True
4,1.02,2,0,0,True
2,12.31,0,1,0,True
3,1.59,0,1,0,True
4,12.44,0,1,1,True
1,1.68,1,1,0,True
4,0.96,2,0,0,True
5,12.34,1,0,0,True
4,0.34,0,1,0,False
1,1.96,0,0,1,True
5,0.27,0,0,1,False
2,11.59,2,1,1,True
1,2.93,2,0,1,True
4,6.35,1,1,1,True
5,6.27,2,0,0,True
5,7.31,0,0,1,True
4,13.38,2,0,1,True
4,11.57,0,1,1,True
3,14.92,0,1,1,True
1,1.41,0,1,0,True
2,1.50,1,1,0,True
5,14.39,2,1,0,True
2,6.65,1,0,0,True
4,13.72,2,0,1,True
5,13.26,2,1,0,True
1,1.79,1,0,1,True
1,14.82,1,1,0,True
2,12.08,1,0,1,True
5,13.91,0,1,1,True
4,2.25,0,1,1,True
3,12.63,2,0,0,True
3,14.24,1,1,0,True
3,0.10,2,0,1,True
5,11.00,0,1,0,True
3,4.44,0,0,1,True
3,2.34,0,0,0,True
5,14.54,1,0,1,True
4,4.97,2,1,0,True
3,8.98,0,0,0,True
5,9.14,2,1,1,True
1,1.45,0,1,1,True
1,1.09,2,1,0,True
4,7.43,0,1,0,True
2,7.22,2,0,1,True
3,3.60,0,1,1,True
3,2.73,0,0,0,True
3,0.57,1,0,1,True
1,0.09,0,0,1,True
1,4.66,1,0,0,True
2,13.09,0,0,0,True
5,1.60,1,0,0,False
4,5.85,0,1,0,True
3,3.11,1,1,0,True
4,1.28,1,0,1,True
1,7.29,2,1,0,True
2,4.94,2,1,0,True
4,11.39,2,0,1,True
2,8.93,0,0,1,True
5,8.38,2,1,0,True
2,6.75,0,0,0,True
2,0.65,1,1,0,True
2,12.28,2,1,1,True
5,8.41,1,0,0,True
1,0.09,2,1,1,True
4,11.46,0,1,0,True
3,5.22,1,0,1,True
5,6.34,1,0,1,True
1,0.65,1,0,1,True
3,0.32,1,0,0,True
4,9.90,0,1,0,True
5,3.57,1,0,0,False
4,5.04,1,1,0,True
5,12.72,0,0,0,True
5,4.41,0,0,0,False
2,6.06,0,0,1,True
3,0.60,0,1,0,True
2,0.06,2,0,1,True
1,12.30,2,1,0,True
1,8.82,0,0,0,True
3,8.30,2,0,1,True
3,4.81,1,0,0,True
3,14.58,1,0,1,True
1,11.65,2,1,0,True
3,7.89,0,1,0,True
1,3.51,2,0,0,True
5,3.37,0,1,1,True
5,12.10,1,1,0,True
5,10.43,2,1,0,True
2,10.76,1,0,1,True
4,13.44,2,0,0,True
2,6.06,1,1,1,True
2,2.74,0,1,1,True
1,0.19,0,1,1,True
2,3.88,0,1,1,True
3,9.63,2,1,0,True
2,7.90,1,1,0,True
4,5.63,0,0,1,True
1,11.19,2,0,0,True
1,12.21,0,0,1,True
5,9.10,1,1,0,True
5,6.19,2,1,0,True
5,7.24,2,0,0,True
3,0.07,2,0,1,True
5,6.22,1,0,1,True
2,0.94,1,1,1,True
2,0.14,0,0,1,True
1,6.88,1,1,0,True
5,13.03,2,1,1,True
2,13.65,0,1,1,True
3,10.24,2,1,0,True
4,3.97,2,0,1,True
1,2.68,1,1,0,True
3,5.51,0,1,0,True
4,5.66,1,1,0,True
4,12.43,0,0,1,True
3,6.48,0,0,1,True
5,12.09,2,1,1,True
3,10.37,2,1,1,True
3,10.53,1,1,1,True
5,1.89,0,0,0,False
5,8.67,0,1,0,True
5,3.10,1,0,1,False
5,1.90,1,1,0,False
4,11.69,2,1,1,True
3,9.14,1,0,1,True
5,8.77,1,1,1,True
2,12.61,1,0,1,True
5,5.01,2,1,1,True
3,0.67,2,0,0,True
2,4.84,2,0,0,True
1,7.76,2,1,0,True
1,0.37,1,0,1,True
1,7.92,2,0,1,True
3,9.55,2,1,1,True
4,7.85,0,1,1,True
4,3.03,2,1,0,True
1,14.12,0,0,1,True
2,5.66,1,1,0,True
4,1.57,1,0,1,True
5,4.11,1,0,0,False
1,2.24,1,0,0,True
4,0.52,0,0,0,False
3,13.90,2,1,1,True
5,0.48,0,0,0,False
4,9.22,1,0,0,True
5,12.67,1,0,0,True
3,14.93,0,0,0,True
3,7.20,0,1,1,True
4,1.40,2,1,0,True
4,13.90,0,1,1,True
4,6.58,2,0,0,True
1,2.79,1,0,0,True
3,10.85,0,1,1,True
3,14.13,0,1,1,True
2,13.87,1,0,1,True
4,10.95,1,0,0,True
3,3.08,0,1,1,True
1,7.15,2,0,0,True
2,13.14,0,0,0,True
4,14.75,2,1,0,True
4,10.99,1,0,1,True
1,3.47,0,0,0,True
3,9.60,0,1,1,True
1,0.50,1,0,0,True
1,3.47,1,1,1,True
4,8.97,0,1,0,True
5,13.29,2,0,0,True
2,12.12,1,1,1,True
2,0.92,0,1,1,True
5,9.35,1,1,0,True
1,3.33,1,1,1,True
3,13.69,1,0,1,True
1,12.18,2,0,1,True
2,4.27,1,1,1,True
1,11.72,2,1,1,True
2,3.64,2,1,0,True
4,6.69,0,1,0,True
2,12.50,1,1,1,True
1,11.00,2,0,0,True
5,5.20,1,0,1,True
4,7.92,0,1,0,True
1,8.65,1,0,1,True
2,4.86,2,0,0,True
2,9.27,0,0,1,True
4,2.16,2,1,1,True
2,7.98,2,0,0,True
4,6.49,2,1,0,True
2,1.56,0,1,1,True
5,7.38,2,1,1,True
5,11.38,2,0,0,True
4,1.66,2,1,1,True
3,4.12,0,1,1,True
1,5.43,0,1,1,True
5,1.86,0,1,1,False
1,5.72,2,1,0,True
1,4.63,0,1,0,True
1,11.05,0,1,0,True
5,14.48,2,1,1,True
5,1.11,0,0,1,False
4,14.74,0,1,1,True
3,12.44,0,1,1,True
4,4.08,0,1,1,True
2,13.09,0,1,1,True
3,3.85,1,0,1,True
2,12.21,2,0,0,True
2,5.18,0,1,1,True
3,1.18,0,0,0,True
2,3.24,1,0,1,True
5,14.61,0,0,0,True
5,3.89,0,0,1,False
4,5.84,0,1,0,True
4,8.25,1,1,0,True
5,3.30,0,0,1,False
4,2.19,2,0,0,True
5,0.83,2,1,1,True
1,4.20,1,1,1,True
2,4.71,2,0,0,True
2,1.27,2,0,0,True
1,13.35,1,1,1,True
2,8.44,2,0,0,True
3,12.54,1,0,1,True
1,1.40,2,0,1,True
5,8.52,2,1,1,True
3,7.40,2,1,1,True
5,9.34,2,0,1,True
4,4.46,0,0,1,True
4,2.87,1,1,0,True
3,9.38,0,1,1,True
4,9.71,2,1,1,True
3,10.57,0,1,0,True
2,0.70,1,1,1,True
2,8.29,2,0,1,True
5,11.21,0,1,0,True
4,0.85,2,1,0,True
2,1.31,1,1,1,True
3,0.11,2,0,0,True
4,10.67,2,1,1,True
1,6.77,2,0,1,True
2,12.72,1,1,1,True
1,5.70,1,0,1,True
4,6.69,2,1,1,True
4,8.66,0,1,0,True
2,13.00,1,1,1,True
2,2.48,1,1,0,True
3,9.97,0,1,0,True
4,3.81,0,0,0,True
2,0.79,2,1,0,True
3,6.75,2,1,1,True
4,5.81,1,1,0,True
2,13.90,2,0,1,True
4,13.44,1,0,0,True
2,1.82,2,0,0,True
2,5.78,2,0,0,True
1,7.23,0,0,0,True
3,2.49,0,1,1,True
1,3.65,1,1,0,True
4,5.69,0,1,1,True
2,4.66,2,1,0,True
3,0.64,2,1,1,True
5,11.39,2,1,1,True
4,8.77,0,0,0,True
2,7.25,0,0,0,True
4,1.32,2,1,1,True
5,11.21,2,0,0,True
3,2.65,0,1,1,True
4,3.15,2,0,0,True
2,14.57,0,1,1,True
3,3.96,1,1,0,True
1,2.97,0,1,1,True
1,6.21,1,0,1,True
5,10.50,1,1,1,True
1,7.32,2,1,0,True
4,3.22,0,0,1,True
2,8.15,2,0,0,True
2,10.72,1,1,0,True
4,12.45,0,0,1,True
2,7.16,1,0,1,True
1,5.39,2,0,0,True
4,1.22,1,1,0,True
1,9.29,1,1,1,True
4,5.58,1,0,0,True
4,10.36,1,0,1,True
